Name,RA,DEC,GL,GB,Period (s),Frequency (Hz),DM,W10 (ms),W50 (ms)
J1800-2114,18:00:12.3,-21:14:19,8.30587,1.07253,1.79927249229,0.55578018576,641,0,90
J1800-2343,18:00,-23:43,6.13177,-0.117754,1.03082,0.970101472614,280,0,0
J1800+50,18:01,+50:28,78.0181,28.3821,0.578364,1.72901494561,23,0,0
J1801-0357,18:01:22.66,-3:57:55.1,23.5955,9.25699,0.921490673772,1.08519817776,120.37,26.8,11.4
J1801-0857A,18:01:50.6124,-08:57:31.85,19.2252,6.76234,0.0071756146066706,139.360884721,182.56,0,0
J1801-0857B,18:01:50.5658,-08:57:32.81,19.2249,6.76238,0.02896158773099,34.5284937169,182.39,0,0
J1801-0857C,18:01:50.7407,-08:57:32.70,19.2252,6.76176,0.00373869966067,267.472675198,182.26,0,0
J1801-0857D,18:01:55.3653,-08:57:24.33,19.2366,6.74622,0.004226532003547,236.600598117,174.71,0,0
J1801-1417,18:01:51.0764,-14:17:34.50,14.5463,4.16186,0.00362509666012,275.85471333795,57.21,0,0.42
J1801-1855,18:01:22.3,-18:55:49,10.4475,1.97817,2.55049821044,0.39208025942,484,0,41.9
J1801-1909,18:01:46.69,-19:09:36,10.2951,1.78117,1.1087248496,0.90193703186,264,0,40.0
J1801-2115,18:01:32.49,-21:15:18,8.446,0.793936,0.438113157241,2.2825153353,778.8,0,47
J1801-2154,18:01:08.33,-21:54:32,7.83147,0.551568,0.375296924221,2.66455687607,387.9,0,9.6
J1801-2304,18:01:19.829,-23:04:44.2,6.83692,-0.0663944,0.415827089543,2.40484572830,1073.9,265,88
J1801-2451,18:01:00.016,-24:51:27.5,5.25434,-0.881925,0.124924206569,8.0048537226,289.0,0,9.6
J1801-2920,18:01:46.84,-29:20:38.6,1.4365,-3.24904,1.08190847423,0.924292603138,125.613,63,52
J1801-3210,18:01:25.8896,-32:10:53.714,358.922,-4.57732,0.00745358437347,134.16363857901,177.713,2.5,0.62
J1801-3458,18:01:52.66,-34:58:37,356.517,-6.02262,1.3856036231,0.72170711979,146,0,48
J1802+0128,18:02:27.45,+01:28:23.7,28.612,11.5617,0.554261603931,1.80420219064,97.97,0,6.3
J1802+03,18:02:44,+03:38,30.6084,12.4879,0.6643,1.5053439711,77,0,0
J1802-05,18:02:12,-05:23:53,22.4188,8.39522,1.681,0.59488399762,130,0,0
J1802-1745,18:02:14.85,-17:45:17,11.5734,2.37735,0.514671376519,1.94298740055,264.2,0,8.8
J1802-2124,18:02:05.335576,-21:24:03.649,8.38209,0.610938,0.0126475935865,79.066424229950,-9E-5,0.74,0.37
J1802-2426,18:02:03.10,-24:26:43,5.73094,-0.885548,0.569007090185,1.75744734512,711,0,22.2
J1802-3346,18:02:55.2,-33:46:45,357.675,-5.62904,2.461051995,0.406330301851,217,0,0
J1803-1616,18:03:34.68,-16:16:30,13.02,2.82724,0.536595822673,1.86360004634,388.1,0,19
J1803-1857,18:03:59.06,-18:57:19,10.7301,1.42819,2.86433773648,0.349120841186,392.0,43,25.6
J1803-1920,18:03:29.44,-19:20:41,10.3335,1.33843,0.443648922251,2.25403455265,436.1,0,12
J1803-2137,18:03:51.4105,-21:37:07.351,8.39527,0.145858,0.13366692025,7.481282565107,233.99,43,14
J1803-2149,18:03:09.632,-21:49:13,8.14021,0.18748,0.106332094095,9.4044983174,0,0,0
J1803-2712,18:03:31.69,-27:12:06.4,3.49409,-2.53174,0.334415426505,2.990292674144,165.5,32,18
J1803-30,18:03:34.1,-30:02:02,1.02472,-3.92558,0.007101,140.825235882,192,0,0
J1803-3002B,18:03:34.1,-30:02:02,1.02472,-3.92558,0.004397,227.427791676,192.6,0,0
J1803-3002C,18:03:34.1,-30:02:02,1.02472,-3.92558,0.005840,171.232876712,194.5,0,0
J1803-3329,18:03:44.453,-33:29:10.7,358.015,-5.63654,0.633411983159,1.57875131287,170.9,0,0
J1804-0735,18:04:49.90,-7:35:24.7,20.7916,6.77306,0.0231008552843,43.28844052279,186.316,0,3.7
J1804-2228,18:04:28.19,-22:28:18,7.72198,-0.396732,0.570510633479,1.7528157081,424,0,27.3
J1804-2717,18:04:21.13,-27:17:31.2,3.50513,-2.7356,0.0093430306857,107.03165103913,24.674,5.9,1.55
J1804-28,18:04:48,-28:07,2.833,-3.22485,1.273011,0.78553916659,203.5,0,0
J1805+0306,18:05:10.15,3:06:30.2,30.4128,11.7078,0.21871156549,4.57223191539,80.857,0,0
J1805-0619,18:05:31.436,-06:19:45.4,21.9903,7.22462,0.454650713078,2.19949066665,146.22,29,16
J1805-1504,18:05:06.10,-15:04:36,14.2463,3.09297,1.18126922985,0.84654706542,225,0,235
J1805-2032,18:05:37.09,-20:32:51,9.53034,0.312932,0.405769487902,2.4644534146,932.3,0,26.3
J1805-2037,18:05:28.19,-20:37:16,9.44915,0.307207,0.357806774953,2.79480454257,708.1,0,13.2
J1805-2447,18:05:25.93,-24:47:30,5.80669,-1.72492,0.661401759025,1.51194033937,269,22,11
J1805-2948,18:05:42.49,-29:48:00,1.45572,-4.21691,0.4283409894,2.33458862156,167.9,0,0
J1806+1023,18:06:52.114,+10:23:18.30,37.3055,14.5599,0.484286459778,2.06489357654,52.03,0,9
J1806-1154,18:06:06.79,-11:54:28.8,17.1419,4.41693,0.522618385775,1.913442058714,122.41,41,32
J1806-1618,18:06:25.78,-16:18:38,13.3235,2.21275,0.668309209923,1.49631336087,319,0,34
J1806-1920,18:06:06.6,-19:20:23,10.6406,0.802238,0.879790875644,1.1366337475,683,0,400.0
J1806-2125,18:06:19.59,-21:25:40,8.84304,-0.261387,0.481789349301,2.075595904,750.4,55,26.4
J1807+04,18:07:25,+04:05,31.5598,11.6502,0.7989,1.25172111654,53,0,0
J1807+0756,18:07:51.235,+07:56:43.39,35.1493,13.2763,0.464300493199,2.15377759586,89.29,27.3,18.2
J1807-0847,18:07:38.0274,-08:47:43.27,20.0615,5.58719,0.163727371664,6.107714243738,112.3802,13,8.9
J1807-2459A,18:07:20.355604,-24:59:52.9015,5.83713,-2.20313,0.003059448798020229,326.856262686,134.00401,0,0.33
J1807-2459B,18:07:20.871209,-25:00:1.915,5.83588,-2.20605,0.00418617720284089,238.881430848,137.1535,0,0
J1807-2557,18:07:13.66,-25:57:20,4.98697,-2.64587,2.76419486975,0.361768994995,385,0,4.0
J1807-2715,18:07:08.50,-27:15:03.0,3.84326,-3.25704,0.827776461518,1.208055612219,312.98,30.6,14
J1808+00,18:08:19,+00:34,28.4798,9.84412,0.425115,2.3523046705,141,0,0
J1808-0813,18:08:09.43,-8:13:01.8,20.634,5.75,0.876044286677,1.141494802498,151.27,40,24
J1808-1020,18:08:45.634,-10:20:48.3,18.8281,4.59987,0.596993202504,1.675060948441,225.3,0,7.8
J1808-1517,18:08:39.09,-15:17:40,14.4721,2.23852,0.544549207067,1.83638133528,205,0,21.8
J1808-1726,18:08:42.3,-17:26:27,12.5995,1.18796,0.241034547951,4.1487828550,536,0,66
J1808-2024,18:08:39.337,-20:24:39.85,9.99593,-0.241946,7.55592,0.132346557401,0,0,0
J1808-2057,18:08:06.40,-20:58:07.6,9.44598,-0.400355,0.918410326286,1.088837931564,606.8,84.5,76
J1808-2701,18:08:13.23,-27:01:21,4.15972,-3.35669,2.45788177758,0.406854393535,95,0,0
J1808-3249,18:08:04.48,-32:49:34,359.035,-6.11497,0.364912241765,2.74038490779,147.37,21,14
J1809-0119,18:09:51.36,-01:19:29.0,26.9619,8.62728,0.7449764016,1.34232439827,140,0,0
J1809-0743,18:09:35.92,-07:43:01.4,21.2468,5.67469,0.313885674748,3.18587333048,240.70,0,12
J1809-1429,18:09:45.510,-14:29:25.0,15.3061,2.39272,0.895285284345,1.116962400126,411.3,27,11.0
J1809-1850,18:09:37.21,-18:50:55,11.4729,0.31613,1.12448108944,0.88929908150,598,0,55
J1809-1917,18:09:43.147,-19:17:38.1,11.0944,0.0802888,0.0827468857459,12.0850469596,197.1,26,18.0
J1809-1943,18:09:51.08696,-19:43:51.9315,10.7268,-0.158392,5.54035371757,0.180493891,178,0,150
J1809-2004,18:09:15.87,-20:04:12,10.3635,-0.201606,0.434811386328,2.2998477764,867.1,0,46.3
J1809-2109,18:09:14.33,-21:09:02.9,9.41486,-0.719625,0.702413629135,1.423662580739,381.91,0,13
J1809-2332,18:09:50.25,-23:32:22.68,7.38993,-1.99547,0.146788548116,6.8125205463,0,0,0
J1809-3547,18:09:26.98,-35:47:18,356.541,-7.76606,0.8603878390,1.16226654384,193.84,200,150
J1810-1441,18:10:59.162,-14:41:33.6,15.2718,2.03497,0.217213500357,4.60376541217,304.9,0,14
J1810+1744,18:10:37.28,17:44:37.38,44.6423,16.806,0.00166,602.409638554,39.7,0,0
J1810-1820,18:10:55.52,-18:20:39,12.064,0.288912,0.153716278369,6.5054918751,452.2,31,13.6
J1810-2005,18:10:58.9919,-20:05:08.27,10.5448,-0.56251,0.03282224486,30.467142155106,241.0,11,7.2
J1810-5338,18:10:44.43,-53:38:07.7,340.291,-15.9008,0.26104931796,3.83069378543,45,22,7
J1811-0154,18:11:19.88,-01:54:30.9,26.6128,8.02932,0.92494482303,1.08114557226,148.1,2e+02,21
J1811+0702,18:11:20.42,07:02:29.7,34.7095,12.1017,0.46171267661,2.16584913228,57.8,0,13
J1811-1049,18:11:17.07,-10:49:03,18.7116,3.82993,2.6238585620,0.38111810388,253.3,0,0
J1811-1717,18:11:26.53,-17:17:47,13.0415,0.685846,0.39138510099,2.55502827642,545.5,59.0,38.8
J1811-1736,18:11:55.034,-17:36:37.7,12.8206,0.435419,0.1041819547968,9.59859125268,476,63,23.4
J1811-1835,18:11:29.72,-18:35:44,11.9088,0.0493667,0.557463611997,1.7938390569,761,0,16.7
J1811-1925,18:11:29.2,-19:25:28,11.1813,-0.347855,0.06466700,15.4638378153,0,0,0
J1811-2405,18:11:19.85315,-24:05:18.365,7.07298,-2.55899,0.00266059331684,375.856014397575,60.6005,2.1,0.11
J1811-2439,18:11:55.53,-24:39:53,6.63162,-2.95407,0.415812941402,2.40492755379,172.0,0,17
J1811-4930,18:11:27.19,-49:30:20.8,344.222,-14.2672,1.4327041968,0.697980785031,44.0,0,0
J1812+0226,18:12:53.19,2:26:57.1,30.7087,9.69199,0.793902802035,1.259600038490,104.14,26.7,13.2
J1812-1718,18:12:07.21,-17:18:29.5,13.1089,0.538284,1.20537444137,0.82961772349,255.1,0,19
J1812-1733,18:12:15.89,-17:33:37.5,12.9043,0.386833,0.538340543302,1.85756026077,518,0,63
J1812-1910,18:12:34.89,-19:10:39,11.522,-0.455671,0.430990980777,2.3202341687,892,0,28
J1812-2102,18:12:20.93,-21:02:36,9.85874,-1.30338,1.22335230807,0.81742601326,547.2,66,39.4
J1812-2526,18:12:32.30,-25:26:38,6.0126,-3.44841,0.315835048197,3.16620972153,361.4,0,0
J1812-2748,18:12:40.58,-27:48:03,3.9494,-4.59752,0.236983307439,4.21970648822,104,0,0
J1812-3039,18:12:44.902,-30:39:21,1.43062,-5.96171,0.58747677594,1.70219494788,138.9,0,0
J1813-1246,18:13:23.77,-12:45:59.2,17.2443,2.44458,0.048072246759,20.802023359,0,0,0
J1813-1749,18:13:35.166,-17:49:57.48,12.8164,-0.0198602,0.0446993052614,22.37171236,0,0,0
J1813+1822,18:13:38.76,18:22:15.0,45.5436,16.401,0.3364246764,2.97243356433,60.8,13,6
J1813-2113,18:13:39.87,-21:13:00.4,9.85345,-1.65577,0.426466240565,2.34485149088,462.3,0,13.1
J1813-2242,18:13:29.16,-22:42:06,8.52853,-2.32907,0.328514216183,3.04400829778,333,0,21
J1813-2621,18:13:40.59165,-26:21:57.055,5.32205,-4.1123,0.0044300116286341,225.733041768,112.524,0,0.66
J1813+4013,18:13:13.28,40:13:39.0,67.4082,24.0333,0.931089084936,1.074011086779,41.487,28.0,12.2
J1814-0521,18:14:26.13,-05:21:37.0,23.9046,5.73027,1.01421948495,0.98597987402,130,0,0
J1814-0618,18:14:41.26,-06:18:01.7,23.1007,5.23279,1.37786849563,0.72575866505,168,0,41
J1814+1130,18:14:42.742,+11:30:43.95,39.2046,13.3061,0.751261115038,1.33109511458,65,0,10
J1814-1649,18:14:37.35,-16:49:28,13.8201,0.245123,0.957463935362,1.04442576171,782,58,28.0
J1814-1744,18:14:43.10,-17:44:48,13.0208,-0.215455,3.97590518758,0.251515052,792,0,92.0
J1815-1738,18:15:14.672,-17:38:03.0,13.1795,-0.271897,0.198435733182,5.03941494793,728,0,29
J1815-1910,18:15:03.08,-19:10:00.4,11.8105,-0.962653,1.24992353738,0.80004893907,547.8,52,25.4
J1815+55,18:15,+55:29,83.9921,27.1007,0.426802,2.34300682752,59,0,0
J1816-0755,18:16:24.543,-07:55:22.5,21.8667,4.09166,0.217642691144,4.59468679946,116.8,0,6.2
J1816-1446,18:16:29.19,-14:46:30,15.8356,0.827625,0.594499815819,1.68208630750,629,0,25
J1816-1729,18:16:18.66,-17:29:02.7,13.4325,-0.423904,0.782313359899,1.27826015924,525.5,34,17
J1816-2650,18:16:35.40,-26:49:53.5,5.21863,-4.90627,0.592885130439,1.686667363811,128.12,65.5,40
J1816+4510,18:16:35.93436,+45:10:33.8618,72.8298,24.735,0.0031931035538505,313.17493565,38.8874,0,0.24
J1816-5643,18:16:36.464,-56:43:42.10,337.673,-17.8979,0.2179228818474,4.5887792577,52.4,22.6,6.6
J1817-0743,18:17:49.79,-07:43:18.9,22.2106,3.8759,0.438095346909,2.28260812870,14.8,0,20
J1817-1511,18:17:36.20,-15:11:39,15.5948,0.391203,0.224603837185,4.4522836855,970,0,21
J1817-1938,18:17:06.82,-19:38:36,11.6225,-1.61708,2.0468376289,0.488558538245,519.6,0,0
J1817-2311,18:17,-23:11,8.48894,-3.26977,0.62547,1.59879770413,240,0,0
J1817-3618,18:17:05.777,-36:18:04.0,356.801,-9.37416,0.38701692095,2.58386635278,94.3,18,9
J1817-3837,18:17:00.270,-38:37:59.7,354.678,-10.4062,0.38448678392,2.60086963147,102.847,14,8
J1818-01,18:18:15,-01:49:02,27.5033,6.54044,0.8385,1.19260584377,210,0,0
J1818-1116,18:18:26.45,-11:16:29,19.1444,2.06769,0.544799524698,1.83553757789,422,0,25
J1818-1422,18:18:23.7660,-14:22:36.71,16.4053,0.609801,0.291489460639,3.430655769877,622.0,53,19
J1818-1448,18:18:27.91,-14:48:38,16.0312,0.389742,0.28137130037,3.55402274036,644,0,45.0
J1818-1519,18:18:14.6,-15:19:43,15.5496,0.191558,0.939690039609,1.0641806956,845,0,130.4
J1818-1541,18:18:37.52,-15:41:45,15.2697,-0.0633833,0.551133776742,1.81444150622,690,0,27.2
J1818-1556,18:18:51.95,-15:56:04,15.0869,-0.227258,0.952708902877,1.04963855904,230,0,26
J1819-0925,18:19:50.542,-09:25:49.9,20.9348,2.63311,0.852047483505,1.173643510907,378,34,20
J1819-1008,18:19:39.986,-10:08:28,20.2868,2.33692,0.301489849278,3.31686125551,404,0,9.9
J1819-1114,18:19:28.78,-11:14:43,19.2907,1.85704,0.29416251457,3.39948141068,310,0,94.1
J1819-1131,18:19:58.15,-11:31:29,19.1007,1.61949,1.38813712856,0.72038992361,578,0,64
J1819+1305,18:19:56.226,+13:05:15.25,41.2273,12.8282,1.060363543971,0.943072784505,64.9,0,63
J1819-1318,18:19:43.66,-13:18:42,17.4969,0.828568,1.51569599263,0.65976291081,35.1,0,23
J1819-1408,18:19:56.8,-14:08:01.6,16.7972,0.393635,1.78849045277,0.5591307454,1075,0,116.8
J1819-1458,18:19:34.173,-14:58:03.57,16.019,0.0803429,4.26316403291,0.23456756350,196.0,0,3
J1819-1510,18:19:53.691,-15:10:20.6,15.8756,-0.0855546,0.226538990075,4.41425116122,421.7,0,6.9
J1819-17,18:19:30,-17:05,14.1463,-0.904261,2.352135,0.425145665534,67,157,87.1
J1819-1717,18:19:43.40,-17:17:16,13.9912,-1.0478,0.39352163764,2.54115632878,405,0,31.5
J1820-0427,18:20:52.61,-4:27:38.2,25.4564,4.73255,0.598075929665,1.67202850073,84.435,20,11
J1820-0509,18:20:22.728,-05:09:38.5,24.777,4.51616,0.337320795791,2.964537059313,104.0,18,9.0
J1820-1346,18:20:19.76,-13:46:15.3,17.1609,0.482955,0.921459731325,1.085234618514,776.7,120,33
J1820-1529,18:20:40.82,-15:29:50,15.6785,-0.405753,0.333242850831,3.00081456363,772,0,28
J1820-1818,18:20:39.09,-18:18:03.3,13.2015,-1.72013,0.309904593428,3.226799541560,436.0,23.2,16
J1821+0155,18:21:38.88368,+01:55:21.993,31.2437,7.50381,0.03378133193189,29.6021483705,51.75415,0,0
J1821-0256,18:21:10.310,-02:56:38.6,26.8391,5.37171,0.414111049843,2.41481119709,84.0,0,10
J1821-0331,18:21:44.70,-03:31:12.7,26.3931,4.9778,0.90231562918,1.10825964625,171.5,0,0
J1821-1419,18:21:34.3,-14:19:26,16.815,-0.043276,1.65600956971,0.6038612447,1123,0,99
J1821-1432,18:21:39.777,-14:32:53.2,16.6276,-0.168247,1.91513066964,0.522157582171,570,0,37
J1821+1715,18:21:13.503,+17:15:47.06,45.259,14.3021,1.366682059422,0.731699075953,60.47,64,45
J1821+41,18:22,+41:45,69.5091,22.8726,1.261787,0.792526789387,40,0,0
J1822+0705,18:22:18.44,7:05:19.0,35.983,9.68472,1.36281739203,0.733774022731,62.2,0,0
J1822-0848,18:22:51.86,-08:48:59.0,21.8279,2.26246,2.50451781786,0.399278453069,186.3,0,31
J1822-0907,18:22:39.80,-09:07:36,21.5303,2.16109,0.974700373363,1.02595631163,467,0,28
J1822+1120,18:22:14.60,+11:20:56.2,39.8699,11.5711,1.78703680542,0.559585564756,95.2,59,25
J1822-1252,18:22:41.7,-12:52:49,18.2176,0.394114,2.07104027249,0.48284913301,925,0,105
J1822-1400,18:22:54.04,-14:00:02.4,17.2517,-0.175814,0.214771109789,4.65611972198,651.1,15.6,9.1
J1822-1604,18:22:18.00,-16:04:26.8,15.3527,-1.02095,8.43772105643,0.1185154135,0,0,0
J1822-1617,18:22:36.6,-16:17:35,15.1942,-1.18942,0.831155727422,1.2031439681,647,0,115
J1822-2256,18:22:58.95,-22:56:30.6,9.34864,-4.37256,1.87426851825,0.5335414804559,121.20,81,46
J1822-4209,18:22:11.356,-42:09:10.98,351.883,-12.8289,0.456511944952,2.19052318577,72.514,32,17
J1823-0154,18:23:52.15,-1:54:04.6,28.0805,5.25639,0.759777464363,1.316174862910,135.87,17,8.1
J1823+0550,18:23:30.9731,05:50:24.31,34.9869,8.8586,0.752906543049,1.3281860932565,66.775,43.6,10.2
J1823-1115,18:23:40.31,-11:15:11.3,19.7669,0.946006,0.279828696565,3.57361490181,428.59,0,26
J1823-1126,18:23:19.86,-11:26:04,19.5676,0.934889,1.84653420146,0.54155509235,607,44,23
J1823-1347,18:23:24.25,-13:47:54,17.4877,-0.188849,0.617107205552,1.6204639826,1044,0,34.6
J1823-1526,18:23:21.42,-15:26:22,16.0326,-0.947898,1.6254054724,0.61523110201,611,0,41
J1823-1807,18:23:09.68,-18:07:33,13.636,-2.16434,1.63679245172,0.61095100906,330,0,34.6
J1823-3021A,18:23:40.48701,-30:21:40.127,2.78818,-7.91344,0.0054400041632727,183.82338873,86.8797,0,0
J1823-3021B,18:23:41.5455,-30:21:40.94,2.78971,-7.91694,0.3785964921974,2.64133456228,87.01,14.3,6.0
J1823-3021C,18:23:41.1516,-30:21:38.45,2.78969,-7.91536,0.4059359629899,2.4634427377,86.88,0,0
J1823-3021D,18:23:40.5312,-30:21:43.66,2.78737,-7.91403,0.003020060260978,331.119220673,86.8,0,0
J1823-3021E,18:23:40.5,-30:21:40.2,2.78818,-7.91349,0.004394,227.58306782,91.4,0,0
J1823-3021F,18:23:40.5,-30:21:40.2,2.78818,-7.91349,0.004850,206.18556701,86.7,0,0
J1823-3106,18:23:46.79,-31:06:49.8,2.12003,-8.27326,0.284054344967,3.52045310244,50.245,11.6,6.3
J1824-0127,18:24:53.43,-01:27:51.4,28.5881,5.23125,2.49946826743,0.400085095311,58.0,0,20
J1824-1118,18:24:29.54,-11:18:42.7,19.8092,0.74075,0.435759033311,2.29484628787,603,28.8,23
J1824-1159,18:24:56.151,-11:59:53.4,19.2532,0.323897,0.362492078224,2.75868097559,463.4,0,10.8
J1824-1350,18:24:50.181,-13:50:21.0,17.6144,-0.515206,1.39659854604,0.716025376681,551,58.2,19.4
J1824-1423,18:24:57.387,-14:23:05.3,17.1456,-0.79594,0.359394162457,2.78246033036,428.3,18,9.9
J1824-1500,18:24:14.10,-15:00:33,16.512,-0.933609,0.41222995857,2.4258304842,571,0,18
J1824-1945,18:24:00.46,-19:45:51.8,12.2789,-3.10618,0.189334989945,5.2816439280,224.648,5.5,2.9
J1824-2233,18:24:10.32,-22:33:11,9.82165,-4.43531,1.16174310971,0.860775494718,156.5,0,13
J1824-2328,18:24:28.64,-23:28:17,9.03721,-4.92215,1.50587455169,0.664065940204,185,0,18
J1824-2452A,18:24:32.00788,-24:52:10.834,7.79681,-5.57764,0.00305431559227,327.40559048006,1.15E-3,1.60,0.972
J1824-2452B,18:24:32.81,-24:52:11.20,7.79812,-5.58038,0.006547,152.741713762,119.5,0,0
J1824-2452C,18:24:32.81,-24:52:11.20,7.79812,-5.58038,0.004159,240.442414042,120.7,0,0
J1824-2452D,18:24:32.81,-24:52:11.20,7.79812,-5.58038,0.079832,12.526305241,119.5,0,0
J1824-2452E,18:24:32.81,-24:52:11.20,7.79812,-5.58038,0.00542,184.501845018,119.8,0,0
J1824-2452F,18:24:32.81,-24:52:11.20,7.79812,-5.58038,0.002451,407.996736026,123.8,0,0
J1824-2452G,18:24:32.81,-24:52:11.20,7.79812,-5.58038,0.005909,169.233372821,119.4,0,0
J1824-2452H,18:24:32.81,-24:52:11.20,7.79812,-5.58038,0.004629,216.029379996,121.5,0,0
J1824-2452I,18:24:32.53,-24:52:08.6,7.79827,-5.57911,0.003931852642,254.333031029,119,0,0
J1824-2452J,18:24:32.81,-24:52:11.20,7.79812,-5.58038,0.004039,247.586036148,119.2,0,0
J1824-2452K,18:24:32.81,-24:52:11.20,7.79812,-5.58038,0.004461,224.164985429,119.8,0,0
J1824-2452L,18:24:32.81,-24:52:11.20,7.79812,-5.58038,0.004100,243.902439024,119,0,0
J1824-2537,18:24:30.587,-25:37:19,7.1227,-5.91834,0.223320267185,4.47787391895,158.5,0,5.8
J1825+0004,18:25:15.32,0:04:19.7,30.0013,5.85596,0.778949400076,1.283780435420,56.618,23.2,10.3
J1825-0319,18:25:55.9531,-03:19:57.570,27.0453,4.1384,0.004553527919736,219.609941484,119.5,0.385,0.149
J1825-0935,18:25:30.629,-09:35:22.3,21.4493,1.32387,0.769005855083,1.30038021608,19.3833,42,12
J1825-1108,18:25:18.3,-11:08:54,20.0469,0.64099,1.9258717727,0.519245369383,121,68.8,42.1
J1825-1446,18:25:02.93,-14:46:52.6,16.8054,-1.00091,0.279186875177,3.58183026823,357,27,12
J1825-31,18:25:58,-31:02:20,2.4001,-8.65814,2.382,0.419815281276,120,0,0
J1825-33,18:26:02,-33:21,0.308803,-9.69704,1.2712,0.786658275645,43.2,0,0
J1826-1131,18:26:05.47,-11:31:43.7,19.8003,0.29299,2.09313630972,0.477751972175,320.58,0,160
J1826-1256,18:26:08.53,-12:56:33.0,18.5556,-0.377398,0.11022370246,9.0724588059,0,0,0
J1826-1334,18:26:13.175,-13:34:46.8,18.0007,-0.691171,0.101486794208,9.85349875132,231.0,34.7,5.8
J1826-1419,18:26:42.391,-14:19:21.6,17.3983,-1.14189,0.770620171033,1.29765614448,160,0,2.0
J1826-1526,18:26:12.60,-15:26:03,16.3585,-1.55333,0.382072812116,2.61730216935,530,0,13.4
J1827-0750,18:27:02.735,-07:50:19.2,23.176,1.8035,0.270502039371,3.69682979960,381,0,10
J1827-0934,18:27:45.884,-09:34:16.4,21.7243,0.840637,0.512547817784,1.95103747456,259.2,0,19.5
J1827-0958,18:27:05.48,-9:58:43.1,21.2865,0.797961,0.245757118142,4.06905813170,430,35.8,22
J1828-0611,18:28:20.715,-06:11:51.5,24.7803,2.27947,0.269414732063,3.71174951103,363.2,19,10
J1828+0625,18:28:28.03,+06:25:00.5,36.0652,8.01638,0.00363,275.482093664,22.4,0,0
J1828-1007,18:28:30.356,-10:07:10.1,21.3237,0.424186,0.153196979241,6.52754385205,302.6,0,8.7
J1828-1057,18:28:33.21,-10:57:26,20.5873,0.0246685,0.24632758741,4.05963461306,245,0,15
J1828-1101,18:28:18.849,-11:01:50.9,20.4948,0.0424942,0.0720516327095,13.8789360129,607.4,49,9.9
J1828-1336,18:28:42.85,-13:36:45,18.2536,-1.24305,0.860332115991,1.16234182290,494.7,0,34.6
J1828+1359,18:28:53.338,+13:59:35.36,43.0168,11.2499,0.741639520385,1.34836395919,56,0,12
J1828-2119,18:28:21.56,-21:19:56,11.3575,-4.73433,0.514523069504,1.94354745058,268.0,0,28
J1829+0000,18:29:47.14,+00:00:08.5,30.4599,4.81715,0.199147397053,5.02140632918,114.0,0,0
J1829-0734,18:29:05.37,-07:34:22,23.6468,1.47842,0.318400873408,3.1406949023,316.8,0,7.1
J1829-1011,18:29:06.06,-10:11:25,21.329,0.261616,0.82916602078,1.2060310902,610,125,98.8
J1829-1751,18:29:43.14,-17:51:03.9,14.6043,-3.41792,0.307132975823,3.25591870206,217.108,20,15
J1829+2456,18:29:34.6668,+24:56:18.193,53.3426,15.6119,0.04100982358117,24.3844014111,13.8,1.7,0.8
J1830-0052,18:30:30.70,-00:52:54.0,29.755,4.2509,0.345698034021,2.8926979664,220.4,0,9.3
J1830-0131,18:30:19.612,-01:31:48.1,29.1562,3.99448,0.457535874029,2.18562096824,95.7,0,0
J1830-10,18:30:06,-10:39,21.0356,-0.169209,0.245260,4.07730571638,203,12.7,5.36
J1830-1059,18:30:47.57,-10:59:28.0,20.8121,-0.477979,0.40504332163,2.46887171470,161.50,6.3,3.2
J1830-1135,18:30:01.72,-11:35:32,20.1925,-0.590341,6.2215526663,0.16073158159,257,171,62.2
J1830-1313,18:30:41.98,-13:13:16.2,18.8243,-1.48968,0.74718766820,1.33835185263,537,0,38
J1830-1414,18:30:00.35,-14:14:37,17.8394,-1.81322,0.771492520376,1.29618884641,393.6,0,11
J1831-0823,18:31:36.334,-08:23:23.9,23.2108,0.547941,0.612132963973,1.63363200294,245.9,23,14
J1831-0952,18:31:34.304,-09:52:01.7,21.8971,-0.127719,0.0672668461152,14.8661645038,247,0,8.0
J1831-1223,18:31:12.83,-12:23:31,19.6177,-1.21741,2.85794100127,0.34990225465,342,122,98.0
J1831-1329,18:31:55.96,-13:29:56,18.7164,-1.88395,2.16567935031,0.46174887333,338,82,47.1
J1831-1423,18:31:29.10,-14:23:46,17.8697,-2.20145,0.507945195243,1.96871632878,352,0,23
J1832+0029,18:32:50.7,+00:29:27,31.2465,4.3602,0.533917296193,1.872949251,28.3,0,7.1
J1832-0644,18:32:42.67,-06:44:01.8,24.8064,1.06991,0.744295419393,1.34355253834,578,0,27.3
